Título,URL,Término,Definición,URL_Imagen
Wikiloc | Ruta Maras - moray - maras - salinas - urubamba,https://es.wikiloc.com/rutas-senderismo/maras-moray-maras-salinas-urubamba-5234201,Distancia,"19,2 km"
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Desnivel negativo,1.181 m
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Altitud máxima,4.326 m
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,TrailRank ,35
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Altitud mínima,3.300 m
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Tipo de ruta,Solo ida
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Coordenadas,2339
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Fecha de subida,12 de octubre de 2022
Wikiloc | Ruta Desafío 'Sr. De Huanca',https://es.wikiloc.com/rutas-senderismo/desafio-sr-de-huanca-116119264,Fecha de realización,octubre 2022
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Distancia,"2,2 km"
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Desnivel positivo,0 m
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Dificultad técnica,Fácil
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Desnivel negativo,170 m
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Altitud máxima,3.027 m
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,TrailRank ,36
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Altitud mínima,2.863 m
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Tipo de ruta,Solo ida
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Tiempo en movimiento,28 minutos
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Tiempo,50 minutos
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Coordenadas,375
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Fecha de subida,8 de diciembre de 2021
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,Fecha de realización,diciembre 2021
Wikiloc | Ruta Camino por andenes y riachuelo en Sumacpampa - Yucay,https://es.wikiloc.com/rutas-senderismo/camino-por-andenes-y-riachuelo-en-sumacpampa-yucay-90426553,URL_Imagen,https://s0.wklcdn.com/image_242/7265245/90426555/59042472.400x300.jpg
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Distancia,"54,02 km"
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Desnivel positivo,2.360 m
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Dificultad técnica,Difícil
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Desnivel negativo,1.980 m
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Altitud máxima,5.120 m
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,TrailRank ,79 5
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Altitud mínima,3.936 m
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Tipo de ruta,Solo ida
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Tiempo,3 días 3 horas 41 minutos
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Coordenadas,7030
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Fecha de subida,26 de septiembre de 2019
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,Fecha de realización,septiembre 2019
Wikiloc | Ruta Vuelta al Ausangate (4 Días / 3 Noches),https://es.wikiloc.com/rutas-senderismo/vuelta-al-ausangate-4-dias-3-noches-41699478,URL_Imagen,https://s0.wklcdn.com/image_33/1014171/photo_tn.jpg?1425312740947?583
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Distancia,"7,3 km"
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Desnivel positivo,424 m
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Dificultad técnica,Moderado
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Desnivel negativo,424 m
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Altitud máxima,4.016 m
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,TrailRank ,36
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Altitud mínima,3.584 m
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Tipo de ruta,Circular
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Tiempo en movimiento,2 horas 30 minutos
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Tiempo,3 horas 45 minutos
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Coordenadas,1318
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Fecha de subida,19 de enero de 2020
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,Fecha de realización,agosto 2019
Wikiloc | Ruta LAGUNA HUMANTAY (PERU),https://es.wikiloc.com/rutas-senderismo/laguna-humantay-peru-45712255,URL_Imagen,https://s0.wklcdn.com/image_49/1475176/45712255/30068631.400x300.jpg
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Distancia,"16,68 km"
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Desnivel positivo,661 m
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Dificultad técnica,Fácil
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Desnivel negativo,1.484 m
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Altitud máxima,2.876 m
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,TrailRank ,35
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Altitud mínima,2.060 m
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Tipo de ruta,Solo ida
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Tiempo,5 horas 42 minutos
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Coordenadas,1724
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Fecha de subida,25 de diciembre de 2016
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,Fecha de realización,julio 2016
Wikiloc | Ruta Salkantay-3-Challway Playa Sawayako,https://es.wikiloc.com/rutas-senderismo/salkantay-3-challway-playa-sawayako-15893330,URL_Imagen,https://s0.wklcdn.com/image_15/461556/15893330/9934932.400x300.jpg
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Distancia,"18,17 km"
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Desnivel positivo,1.106 m
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Dificultad técnica,Moderado
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Desnivel negativo,1.106 m
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Altitud máxima,3.867 m
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,TrailRank ,38 5
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Altitud mínima,2.790 m
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Tipo de ruta,Circular
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Tiempo en movimiento,4 horas 11 minutos
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Tiempo,6 horas 32 minutos
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Coordenadas,3188
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Fecha de subida,9 de septiembre de 2022
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,Fecha de realización,septiembre 2022
Wikiloc | Ruta Ollantaytambo (San Isidro) a Inti Punku,https://es.wikiloc.com/rutas-senderismo/ollantaytambo-san-isidro-a-inti-punku-113152620,URL_Imagen,https://s0.wklcdn.com/image_22/679801/113152624/72768510.700x525.jpg
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Distancia,"36,05 km"
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Desnivel positivo,1.652 m
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Dificultad técnica,Moderado
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Desnivel negativo,1.448 m
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Altitud máxima,5.044 m
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,TrailRank ,39
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Altitud mínima,4.333 m
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Tipo de ruta,Solo ida
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Tiempo,un día 2 horas 36 minutos
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Coordenadas,3561
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Fecha de subida,6 de febrero de 2019
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,Fecha de realización,julio 2018
Wikiloc | Ruta AUSANGATE-ESTE Y MONTAÑA 7 COLORES,https://es.wikiloc.com/rutas-senderismo/ausangate-este-y-montana-7-colores-32842010,URL_Imagen,https://s0.wklcdn.com/image_1/51149/32842010/21148275.400x300.jpg
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Distancia,"8,48 km"
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Desnivel positivo,792 m
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Dificultad técnica,Fácil
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Desnivel negativo,792 m
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Altitud máxima,1.583 m
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,TrailRank ,55
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Altitud mínima,830 m
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Tipo de ruta,Circular
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Tiempo,4 horas 3 minutos
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Coordenadas,2190
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Fecha de subida,2 de agosto de 2023
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,Fecha de realización,julio 2023
Wikiloc | Ruta QUILLABAMBA: CATARATA DE VILLA RICA TREK 1D,https://es.wikiloc.com/rutas-senderismo/quillabamba-catarata-de-villa-rica-trek-1d-142330884,URL_Imagen,https://s0.wklcdn.com/image_362/10877688/142330884/90109641.400x300.jpg
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Distancia,"12,01 km"
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Desnivel positivo,370 m
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Dificultad técnica,Fácil
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Desnivel negativo,370 m
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Altitud máxima,570 m
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,TrailRank ,55
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Altitud mínima,390 m
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Tipo de ruta,Circular
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Tiempo,3 horas un minuto
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Coordenadas,2292
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Fecha de subida,2 de agosto de 2023
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,Fecha de realización,julio 2023
Wikiloc | Ruta SANTUARIO NACIONAL MEGANTONI: CIRCUITO SARINGABENI TREK 1D,https://es.wikiloc.com/rutas-senderismo/santuario-nacional-megantoni-circuito-saringabeni-trek-1d-142339458,URL_Imagen,https://s0.wklcdn.com/image_362/10877688/142339458/90110625.400x300.jpg
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,Distancia,"2,75 km"
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,Desnivel positivo,106 m
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,Dificultad técnica,Fácil
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,Desnivel negativo,53 m
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,Altitud máxima,3.803 m
Wikiloc | Ruta Zona arqueológica Chinchero Valle Sagrado Peru,https://es.wikiloc.com/rutas-senderismo/zona-arqueologica-chinchero-valle-sagrado-peru-114900568,TrailRank ,49 5
